"","Scap_PJ_001","Scap_PJ_002","Scap_PJ_003","Scap_PJ_004","Scap_PJ_005","Scap_PJ_006","Scap_PJ_007","Scap_PJ_008","Scap_PJ_009"
"Scap_DM21G11_00001",45812,55308,68330,36494,26904,44670,28384,28753,29189
"Scap_DM21G11_00002",42988,48102,53958,39065,28099,46216,34143,33709,31270
"Scap_DM21G11_00003",5353,5783,6327,4974,3206,4862,3230,3226,3173
"Scap_DM21G11_00004",38809,40240,43448,38788,28102,45847,29182,29662,28453
"Scap_DM21G11_00005",45742,48643,52949,52325,36402,63466,41817,41201,43938
"Scap_DM21G11_00006",72643,76726,76956,69454,46124,79972,52267,46598,47669
"Scap_DM21G11_00007",8830,10588,13247,7565,6615,9594,6496,7406,5466
"Scap_DM21G11_00008",1181,1337,1222,15888,12821,21497,7044,5365,5305
"Scap_DM21G11_00009",191896,168697,170052,40806,29261,46870,39179,38698,38335
"Scap_DM21G11_00010",741,818,704,1774,1139,1852,1826,1776,1755
"Scap_DM21G11_00011",521,538,606,916,660,1195,1220,1290,1462
"Scap_DM21G11_00012",775,797,818,4598,3053,4619,5532,5453,5240
"Scap_DM21G11_00013",37358,41342,49126,52558,42131,70192,49055,54125,57717
"Scap_DM21G11_00014",78435,88705,101816,106536,76192,128750,87261,82877,84872
"Scap_DM21G11_00015",30404,33785,37722,40227,28873,49052,35849,34399,36202
"Scap_DM21G11_00016",18493,18259,18423,30326,20327,33349,24546,21759,22114
"Scap_DM21G11_00017",15173,14515,20909,25608,21212,30754,27860,24884,19353
"Scap_DM21G11_00020",38335,39591,44063,52240,37293,61007,39380,37118,35946
"Scap_DM21G11_00021",62185,60924,60384,69835,47488,82552,57440,52022,55202
"Scap_DM21G11_00022",32351,32222,29997,32584,21265,39769,29999,25839,27432
"Scap_DM21G11_00023",22546,24557,27396,24483,17957,30870,24136,23241,23072
"Scap_DM21G11_00024",8881,9088,10388,7247,4989,8392,6669,6256,6410
"Scap_DM21G11_00025",4576,4548,5840,5576,4017,7472,5609,5977,6065
"Scap_DM21G11_00026",35172,39709,49434,24461,17544,28141,22950,22345,22202
"Scap_DM21G11_00027",13864,16549,19260,5456,4227,6472,5711,5749,6009
"Scap_DM21G11_00028",7,11,4,6,1,6,8,6,5
"Scap_DM21G11_00029",34,23,40,21,19,28,25,22,20
"Scap_DM21G11_00030",75,82,108,76,46,114,88,82,87
"Scap_DM21G11_00031",10,11,18,9,7,20,10,11,12
"Scap_DM21G11_00032",48,56,64,70,44,84,57,57,56
"Scap_DM21G11_00033",7333,8262,8852,4887,3797,6186,4902,4637,4515
"Scap_DM21G11_00034",7359,8133,9429,6055,4416,7619,5778,5885,5912
"Scap_DM21G11_00035",2048,2224,2707,2272,1778,2713,2401,2612,2262
"Scap_DM21G11_00036",1082,1155,1855,1794,1583,2363,2275,2449,2383
"Scap_DM21G11_00037",998,1060,1376,1235,831,1377,1168,1022,1006
"Scap_DM21G11_00038",204,221,314,234,201,304,270,309,272
"Scap_DM21G11_00039",4732,5281,6014,2759,2455,3816,2861,3143,2973
"Scap_DM21G11_00040",2281,2611,3052,2866,2201,3636,3111,3116,2859
"Scap_DM21G11_00041",352,408,450,310,233,358,320,286,269
"Scap_DM21G11_00042",2074,2369,2511,1162,895,1435,1083,1102,982
"Scap_DM21G11_00043",6291,7195,7443,3375,2630,4006,2990,3196,2884
"Scap_DM21G11_00044",5748,6849,7950,23734,18037,27156,16159,16557,14969
"Scap_DM21G11_00045",8877,9879,11028,19945,15472,23304,13630,14504,13436
"Scap_DM21G11_00046",2534,2680,2535,2665,1781,2574,1565,1506,1232
"Scap_DM21G11_00047",3302,3483,4233,3513,2467,3723,2971,2595,2336
"Scap_DM21G11_00048",5707,6838,9279,6436,4900,8003,6050,6017,5370
"Scap_DM21G11_00049",2305,2689,3433,2486,2138,3447,2355,2603,2400
"Scap_DM21G11_00050",409,477,608,387,369,599,398,446,365
"Scap_DM21G11_00051",13649,15528,18397,15188,12774,19945,13869,15107,13250
"Scap_DM21G11_00052",2035,2155,2588,2191,1700,2724,2032,2280,1956
"Scap_DM21G11_00053",2574,3004,3116,2141,1775,2765,2204,2742,2597
"Scap_DM21G11_00054",1751,1934,2109,1350,1186,1948,1502,1839,1699
"Scap_DM21G11_00055",496,573,597,411,282,402,469,473,383
"Scap_DM21G11_00056",68,69,84,52,36,36,49,48,48
"Scap_DM21G11_00057",877,1002,1078,523,495,698,777,976,879
"Scap_DM21G11_00058",12265,13772,16211,11519,9901,15803,11432,13256,13064
"Scap_DM21G11_00059",31784,34973,39811,28003,23534,36595,26489,29521,27594
"Scap_DM21G11_00060",8394,10325,11162,7967,7097,9220,13045,14297,12578
"Scap_DM21G11_00061",1921,2325,2676,1768,1585,2194,2822,2911,2837
"Scap_DM21G11_00062",9606,11257,12875,9303,7650,11804,13916,14918,16000
"Scap_DM21G11_00063",18236,22537,28752,20833,19297,31618,35612,39809,41573
"Scap_DM21G11_00064",9020,11080,15930,11324,8859,13796,15774,15441,16133
"Scap_DM21G11_00065",472,578,618,320,244,389,243,249,209
"Scap_DM21G11_00066",1322,1739,1827,473,419,638,501,546,538
"Scap_DM21G11_00068",14785,16976,18469,13704,10585,17226,8981,10055,9754
"Scap_DM21G11_00069",7302,8190,9451,6987,5309,8040,4402,4504,4463
"Scap_DM21G11_00067",5146,6012,5559,1745,1262,2081,1745,1573,1550
"Scap_DM21G11_00070",28176,34249,46418,32867,25034,38565,40581,44376,45857
"Scap_DM21G11_00071",2798,3081,3186,5818,4898,7354,8752,9115,8286
"Scap_DM21G11_00072",79,87,95,2727,1753,2882,855,697,594
"Scap_DM21G11_00073",64,65,61,281,190,285,164,192,136
"Scap_DM21G11_00074",150,161,204,471,327,565,338,333,311
"Scap_DM21G11_00075",296,378,446,537,388,637,350,348,281
"Scap_DM21G11_00076",12139,10663,10187,8590,7026,10872,2794,2868,2776
"Scap_DM21G11_00077",42145,36316,35947,29060,23662,35935,8906,9276,8887
"Scap_DM21G11_00078",1400,1083,1086,6999,13799,10052,1539,3290,3124
"Scap_DM21G11_00079",1631,1165,926,8858,13486,11169,1376,2368,2607
"Scap_DM21G11_00080",701,578,563,4384,6775,5292,604,1009,1124
"Scap_DM21G11_00081",153,206,188,80,52,62,50,41,43
"Scap_DM21G11_00082",170,215,210,78,71,83,95,72,56
"Scap_DM21G11_00083",158,243,244,116,91,115,142,82,124
"Scap_DM21G11_00084",355,374,368,168,115,234,202,155,177
"Scap_DM21G11_00085",324,343,328,213,152,259,257,257,242
"Scap_DM21G11_00086",168,193,176,109,92,150,130,122,117
"Scap_DM21G11_00087",271,291,244,184,126,199,180,189,152
"Scap_DM21G11_00088",373,417,479,303,226,360,315,274,309
"Scap_DM21G11_00089",1047,1260,1376,694,455,802,671,665,589
"Scap_DM21G11_00090",20,32,27,16,14,16,18,19,23
"Scap_DM21G11_00091",1046,1310,1359,1592,876,1217,929,754,634
"Scap_DM21G11_00092",77,91,106,87,70,104,191,150,142
"Scap_DM21G11_00093",196,227,315,252,187,336,436,433,380
"Scap_DM21G11_00094",75,83,100,87,60,73,128,115,107
"Scap_DM21G11_00095",194,221,228,235,177,279,354,337,305
"Scap_DM21G11_00096",52,72,79,67,62,69,117,109,90
"Scap_DM21G11_00097",408,497,593,528,384,575,649,677,604
"Scap_DM21G11_00098",184,193,215,167,109,185,166,163,148
"Scap_DM21G11_00099",1154,1273,1346,487,339,555,624,548,509
"Scap_DM21G11_00100",12345,11746,11025,8063,4420,9964,6558,5343,5261
"Scap_DM21G11_00101",19566,22039,23388,19250,13338,21801,17905,17328,17127
"Scap_DM21G11_00102",461981,344795,271893,463368,255146,553725,354667,306246,309855
"Scap_DM21G11_00103",319201,228414,180395,418686,259398,500988,318685,305356,279760
"Scap_DM21G11_00104",418693,300642,249087,544445,342997,623472,405505,367845,326852
"Scap_DM21G11_00105",1984,2102,2121,4074,2459,4221,2409,2381,2372
"Scap_DM21G11_00106",25874,25428,27001,51649,31077,47463,31574,31192,28149
"Scap_DM21G11_00107",3413,2644,2945,11594,7556,11869,8956,9060,8563
"Scap_DM21G11_00108",43,72,72,31,42,51,32,37,44
"Scap_DM21G11_00109",292,317,363,162,124,204,104,114,112
"Scap_DM21G11_00110",484,480,463,251,190,316,205,195,211
"Scap_DM21G11_00111",537,705,753,899,627,1149,960,867,952
"Scap_DM21G11_00112",331,392,441,284,224,293,262,281,246
"Scap_DM21G11_00113",1544,1761,2063,962,762,1203,1111,1119,963
"Scap_DM21G11_00114",12971,14195,15074,6723,5295,8694,7810,7686,7787
"Scap_DM21G11_00115",1423,1576,2151,1072,808,1315,1942,1849,1849
"Scap_DM21G11_00116",359,344,361,278,160,292,171,165,141
"Scap_DM21G11_00117",1766,1952,1980,3159,2288,3570,3159,2888,2535
"Scap_DM21G11_00118",6231,6482,7252,4619,3759,5551,4573,4141,3697
"Scap_DM21G11_00119",65041,67171,83152,41888,36808,54481,39786,47462,46374
"Scap_DM21G11_00120",7866,8421,9774,4797,4363,6480,3822,4863,5035
"Scap_DM21G11_00121",692,754,882,1623,1391,1979,2042,1724,1723
"Scap_DM21G11_00122",6597,6354,8280,38576,28973,43826,37412,31422,28245
"Scap_DM21G11_00123",3563,2381,2634,8221,6200,9052,12097,11827,10189
"Scap_DM21G11_00124",11506,12650,11226,7983,5439,8895,7403,6388,6468
"Scap_DM21G11_00125",3137,3119,3418,3114,2379,3628,2602,2612,2205
"Scap_DM21G11_00126",3300,3334,3642,2976,2237,3547,2377,2534,2344
"Scap_DM21G11_00127",430,449,476,343,267,403,308,319,323
"Scap_DM21G11_00128",7173,7118,8213,6960,5438,9165,7149,8674,8344
"Scap_DM21G11_00129",6167,6037,6139,6463,4398,6936,5082,4845,4223
"Scap_DM21G11_00130",3747,4249,4595,2876,2449,3797,3755,3979,3677
"Scap_DM21G11_00131",193,210,190,207,126,162,201,165,144
"Scap_DM21G11_00132",3056,3020,3451,3776,2723,4388,3040,3115,2953
"Scap_DM21G11_00133",24238,25007,27396,31519,25921,40992,34035,36086,31475
"Scap_DM21G11_00134",78,104,88,59,39,82,51,55,48
"Scap_DM21G11_00135",4330,2911,2625,7334,4152,5547,6331,6088,5111
"Scap_DM21G11_00136",2138,2380,2344,2133,1387,2192,1467,1446,1339
"Scap_DM21G11_00137",1804,2296,2532,1819,1489,2185,1707,1845,1803
"Scap_DM21G11_00138",2428,2836,2923,2338,1615,2518,1838,1776,1580
"Scap_DM21G11_00139",1542,1676,1706,2480,1816,2945,2187,2337,2185
"Scap_DM21G11_00140",1418,1541,1779,727,549,742,869,811,615
"Scap_DM21G11_00141",93817,95314,101855,91542,79173,114503,108207,116218,99362
"Scap_DM21G11_00142",7861,10717,10877,9391,7538,10707,11939,11548,10739
"Scap_DM21G11_00143",1809,1962,2048,2206,1644,2327,2925,2786,2615
"Scap_DM21G11_00144",92724,93685,101134,92890,79977,114669,111323,119564,101565
"Scap_DM21G11_00145",6127,6395,6828,5139,4472,6182,5986,6103,5029
"Scap_DM21G11_00146",16856,19279,20724,7206,6970,9748,11268,11907,10555
"Scap_DM21G11_00147",1534,1660,1584,609,484,674,625,620,501
"Scap_DM21G11_00148",3386,3734,3840,6612,4609,7402,5456,4951,4559
"Scap_DM21G11_00149",19570,20583,20850,20852,14660,25130,17545,17409,15274
"Scap_DM21G11_00150",36484,31574,32810,37570,27619,44001,41043,40340,36958
"Scap_DM21G11_00151",12735,12147,13625,10983,8616,12428,13885,15893,15496
"Scap_DM21G11_00152",60891,49968,56892,292467,182213,291768,255176,290823,290495
"Scap_DM21G11_00153",2714,3047,3481,3223,2123,3264,2252,2558,2558
"Scap_DM21G11_00154",19239,19129,19630,19796,13785,23020,16777,16690,15054
"Scap_DM21G11_00155",10985,10864,10626,10946,7191,11572,8460,8078,7291
"Scap_DM21G11_00156",3643,3643,3737,3194,2388,3666,2728,3091,2665
"Scap_DM21G11_00157",4579,4825,4903,3750,3029,4828,3443,3911,3745
"Scap_DM21G11_00158",2509,2371,2629,1845,1238,1726,1527,1383,1084
"Scap_DM21G11_00159",4777,5109,4804,3209,2316,3949,2385,2266,2055
"Scap_DM21G11_00160",1140,1479,1888,812,667,864,759,810,860
"Scap_DM21G11_00161",5887,7460,8028,3849,3135,4786,4001,3859,3806
"Scap_DM21G11_00162",4503,4439,4552,2909,2228,3559,2860,3229,2918
"Scap_DM21G11_00163",5132,5386,5909,3311,2809,4123,2963,3025,2732
"Scap_DM21G11_00164",11832,11925,12152,7593,5842,9134,6319,6270,5645
"Scap_DM21G11_00165",9550,10014,10431,6232,4932,7560,5921,6029,5276
"Scap_DM21G11_00166",22203,23365,24467,24435,19294,27232,25868,28630,24088
"Scap_DM21G11_00167",393,412,456,229,176,274,201,212,192
"Scap_DM21G11_00168",1395,1609,1899,1092,739,1256,1103,1050,951
"Scap_DM21G11_00169",1563,1899,2243,1263,821,1382,884,725,573
"Scap_DM21G11_00170",8347,10453,14611,8988,6466,11553,7049,6514,6064
"Scap_DM21G11_00171",1256,1448,1560,1256,1010,1392,963,964,913
"Scap_DM21G11_00172",767,925,968,675,565,820,564,577,509
"Scap_DM21G11_00173",65573,69034,73819,91851,77948,122481,105180,116785,107362
"Scap_DM21G11_00174",497,678,623,659,530,803,738,740,767
"Scap_DM21G11_00175",2146,2583,3116,18695,17061,24809,15503,18861,17058
"Scap_DM21G11_00176",12005,14098,17291,97944,84031,121610,68970,77131,72818
"Scap_DM21G11_00177",13524,14432,15519,56791,43441,63371,38631,39245,35784
"Scap_DM21G11_00178",7136,8837,10502,68083,71588,102806,61861,79667,75687
"Scap_DM21G11_00179",3239,3706,4100,19316,17932,23176,15478,17144,15202
"Scap_DM21G11_00180",3399,4097,4586,2348,2099,2959,2526,2659,2454
"Scap_DM21G11_00181",2034,2402,2630,1359,1264,1939,1393,1741,1685
"Scap_DM21G11_00182",3684,4157,4676,2241,2084,2992,2620,3061,2832
"Scap_DM21G11_00183",1935,2212,2267,1208,1008,1434,1152,1404,1268
"Scap_DM21G11_00184",8360,8842,9676,6995,5289,7849,6929,7220,6691
"Scap_DM21G11_00185",81,89,106,142,97,178,105,123,91
"Scap_DM21G11_00186",777,818,1038,921,669,1216,926,926,851
"Scap_DM21G11_00187",465,475,544,486,403,584,552,549,482
"Scap_DM21G11_00188",653,818,941,783,697,1133,994,1050,1060
"Scap_DM21G11_00189",1718,1805,2070,1326,1169,1710,1638,1628,1392
"Scap_DM21G11_00190",99998,100907,108299,98412,85062,122753,117472,126940,108513
"Scap_DM21G11_00191",5,15,6,11,6,9,8,8,3
"Scap_DM21G11_00192",75,87,80,107,58,88,101,112,114
"Scap_DM21G11_00193",191,218,249,189,148,241,218,217,178
"Scap_DM21G11_00194",55,57,63,76,56,90,61,65,67
"Scap_DM21G11_00195",178,208,214,126,108,187,98,104,94
"Scap_DM21G11_00196",155,127,127,176,55,95,135,107,133
"Scap_DM21G11_00197",2150,2545,2898,3958,3149,5014,5662,5479,5412
"Scap_DM21G11_00198",6928,7924,9136,7620,6055,9804,9720,10074,9489
"Scap_DM21G11_00199",6412,6912,7886,5196,3878,6399,6252,5935,5780
"Scap_DM21G11_00200",4741,5735,7112,4231,3708,5353,5706,5957,5625
"Scap_DM21G11_00201",22727,26141,32781,20010,16003,24816,24473,25670,24597
"Scap_DM21G11_00202",11070,12484,14381,8520,6627,9698,9096,9343,8596
"Scap_DM21G11_00203",16512,18101,20009,12739,9460,14401,11753,12245,11042
"Scap_DM21G11_00204",687,683,846,739,590,822,623,637,574
"Scap_DM21G11_00205",1712,1838,2208,2000,1391,2171,1772,1548,1515
"Scap_DM21G11_00206",4879,4484,4599,7223,5303,9218,5812,5823,5297
"Scap_DM21G11_00207",24754,25438,27817,32198,26424,41869,34705,36629,31894
"Scap_DM21G11_00208",8720,8906,12462,10953,9640,14874,10921,11556,9860
"Scap_DM21G11_00209",1527,1273,1336,4187,3239,4692,5232,5731,5558
"Scap_DM21G11_00210",2623,2704,2930,1790,1207,2148,1481,1391,1169
"Scap_DM21G11_00211",1491,1587,1883,1184,872,1339,1269,1155,1062
"Scap_DM21G11_00212",13982,16882,17387,7960,5832,8720,8657,8159,7758
"Scap_DM21G11_00213",11309,11478,11383,10775,7966,12006,8709,8759,7636
"Scap_DM21G11_00214",4641,3075,3159,19655,11659,17205,20503,20538,18564
"Scap_DM21G11_00215",2013,1291,1266,4001,2530,3586,4051,3576,3000
"Scap_DM21G11_00216",32772,37404,57860,53146,42024,64267,108056,110471,100911
"Scap_DM21G11_00217",4559,2795,2962,8483,5639,8051,10118,9382,8938
"Scap_DM21G11_00218",1517,912,956,6161,3339,4911,4275,3779,3751
"Scap_DM21G11_00219",179,214,204,332,256,386,590,558,622
"Scap_DM21G11_00220",14024,15853,18496,20499,16388,24629,19483,19650,17285
"Scap_DM21G11_00221",3619,3457,3477,2671,1948,3138,2839,3042,3055
"Scap_DM21G11_00222",4137,3776,3721,3265,2008,3412,2680,2934,2792
"Scap_DM21G11_00223",6813,4973,4673,19984,10582,17304,17794,17007,16174
"Scap_DM21G11_00224",297,360,373,1171,923,1500,1272,1309,1272
"Scap_DM21G11_00225",29345,33729,37781,168364,138431,188438,176056,182542,168666
"Scap_DM21G11_00226",2364,2856,3099,1003,819,1294,976,971,968
"Scap_DM21G11_00227",533,719,805,489,388,599,536,536,517
"Scap_DM21G11_00228",97,150,176,94,76,114,103,92,106
"Scap_DM21G11_00229",394,485,556,405,283,458,416,406,362
"Scap_DM21G11_00230",12954,11773,11755,4839,3345,5463,4596,4628,4628
"Scap_DM21G11_00231",12585,12884,13715,19056,15086,26194,35339,38194,39524
"Scap_DM21G11_00232",217,277,270,177,113,222,106,118,112
"Scap_DM21G11_00233",1809,1891,2029,1835,1264,2099,1769,1875,1907
"Scap_DM21G11_00234",831,980,972,507,337,495,440,360,349
"Scap_DM21G11_00235",6750,8127,9061,4458,3320,4824,4734,4384,4092
"Scap_DM21G11_00236",5767,7276,7551,3462,2547,3782,4091,3269,3250
"Scap_DM21G11_00237",32650,35684,39720,33747,24533,40474,26228,24027,22115
"Scap_DM21G11_00238",2368,2623,3085,4893,3343,6101,3681,3050,2784
"Scap_DM21G11_00239",2376,2625,3483,5295,3902,6245,4152,3736,3329
"Scap_DM21G11_00240",3543,4011,4424,5492,4106,6309,4678,3904,3503
"Scap_DM21G11_00241",518,598,611,569,432,727,673,620,498
"Scap_DM21G11_00242",206,254,252,76,63,103,98,80,89
"Scap_DM21G11_00243",16432,16130,16769,27448,23550,38608,49170,55343,59301
"Scap_DM21G11_00244",143,158,174,157,152,307,168,170,203
"Scap_DM21G11_00245",301,369,384,410,287,496,293,295,292
"Scap_DM21G11_00246",420,506,485,253,177,283,223,218,182
"Scap_DM21G11_00247",24,40,42,10,6,12,8,8,10
"Scap_DM21G11_00248",1406,1435,1798,1894,1353,2210,2372,2171,2162
"Scap_DM21G11_00249",2629,2903,3309,3550,2446,3925,3827,4321,4253
"Scap_DM21G11_00250",2551,2723,3462,4182,3045,4868,4629,4857,5356
"Scap_DM21G11_00251",329,348,460,534,350,486,479,494,509
"Scap_DM21G11_00252",2780,2859,3557,3571,2684,4087,4064,3880,4215
"Scap_DM21G11_00253",1941,2025,2556,2146,1449,2242,2079,1821,2010
"Scap_DM21G11_00254",2758,2979,3819,4709,3386,4714,4404,4280,4259
"Scap_DM21G11_00255",2986,2729,3041,6718,4704,7355,5589,5605,5178
"Scap_DM21G11_00256",2961,4011,4821,1752,1263,2356,1269,1170,1057
"Scap_DM21G11_00257",4874,5120,5150,2005,1322,1831,1806,1415,1206
"Scap_DM21G11_00258",1339,1322,1383,1128,746,1131,782,714,617
"Scap_DM21G11_00259",26968,25845,27026,12243,8193,13947,9359,8964,8829
"Scap_DM21G11_00260",65014,65790,75771,34314,26657,44518,35139,37270,37321
"Scap_DM21G11_00261",3000,4031,4352,1565,1333,2187,1740,1880,1722
"Scap_DM21G11_00262",744,890,927,4256,3580,6372,1602,1538,1588
"Scap_DM21G11_00263",876,876,981,3136,2282,3154,2365,2128,1914
"Scap_DM21G11_00264",1284,1295,1558,4063,3111,4746,3385,3094,2861
"Scap_DM21G11_00265",7454,7837,8731,6297,4842,7785,4646,5124,4827
"Scap_DM21G11_00266",69006,62805,72583,55848,42606,62402,97059,108286,98584
"Scap_DM21G11_00267",138339,117326,141412,128554,92400,130888,232912,250106,216792
"Scap_DM21G11_00268",2790,1518,1591,4077,2077,2977,3714,3489,2564
"Scap_DM21G11_00269",873,1008,1082,1407,1079,1728,1742,1866,1723
"Scap_DM21G11_00270",559,633,724,493,359,685,669,569,570
"Scap_DM21G11_00271",194,191,229,198,145,199,187,160,150
"Scap_DM21G11_00272",416,513,636,572,433,665,609,643,612
"Scap_DM21G11_00273",1770,2064,2567,1927,1526,2294,2251,2229,2042
"Scap_DM21G11_00274",477,559,659,406,312,494,421,415,409
"Scap_DM21G11_00275",9851,10744,11307,22222,18109,27424,23934,25780,25177
"Scap_DM21G11_00276",61561,60531,63742,92306,78290,117939,94615,106269,91885
"Scap_DM21G11_00277",2427,2231,2212,3563,2822,4206,4318,4542,4088
"Scap_DM21G11_00278",97570,100076,118610,123401,97920,162478,135509,149450,144269
"Scap_DM21G11_00279",33594,38182,47739,131178,97851,162984,128675,133224,136198
"Scap_DM21G11_00280",47521,59547,57711,1736,1096,1797,1444,1331,1404
"Scap_DM21G11_00281",91195,106063,92453,3717,2413,4161,3910,3642,3702
"Scap_DM21G11_00282",18851,19498,25347,29930,23197,38274,27574,28542,27183
"Scap_DM21G11_00283",740,601,548,1822,1088,1814,1651,1722,1661
"Scap_DM21G11_00284",2669,2660,2814,1612,1200,1963,1036,1010,1031
"Scap_DM21G11_00285",24621,21482,22076,4723,3692,5658,3372,3571,2874
"Scap_DM21G11_00286",19365,20211,23214,21804,17578,26184,20256,22141,22535
"Scap_DM21G11_00287",85144,84036,87391,137116,94438,144496,129180,125333,115097
"Scap_DM21G11_00288",59507,59104,60895,90815,64337,94744,87356,85478,76491
"Scap_DM21G11_00289",113,138,145,211,135,178,165,144,123
"Scap_DM21G11_00290",5853,5146,5918,9513,7124,10333,8696,8603,7643
"Scap_DM21G11_00291",2660,1738,1604,11469,6551,9797,11395,11248,9912
"Scap_DM21G11_00292",2141,2330,3498,2816,2073,3406,2232,2557,2016
"Scap_DM21G11_00293",111,139,142,140,108,140,138,158,127
"Scap_DM21G11_00294",138,150,147,109,95,139,97,124,102
"Scap_DM21G11_00295",83,80,90,78,51,84,61,59,51
"Scap_DM21G11_00296",3053,2937,3134,2459,1774,2610,1745,1701,1447
"Scap_DM21G11_00297",475377,337589,375199,349956,265423,418892,479674,552208,502617
"Scap_DM21G11_00298",401728,293106,334899,368980,294688,464619,522155,607225,572646
"Scap_DM21G11_00299",364893,254406,215939,282804,195778,355190,437460,476731,491944
"Scap_DM21G11_00300",160648,110528,91703,105897,68589,112638,125723,121840,119507
"Scap_DM21G11_00301",164861,120570,111398,129644,99771,159855,180741,204024,193938
"Scap_DM21G11_00302",124483,129131,140921,154844,116154,205872,39125,39914,35773
"Scap_DM21G11_00303",14456,14226,15067,11158,9032,14016,8633,8507,7573
"Scap_DM21G11_00304",7516,8152,8081,6371,4752,7536,6345,6082,5520
"Scap_DM21G11_00305",4919,5617,6006,4278,3360,4861,3852,4001,3236
"Scap_DM21G11_00306",692,852,865,982,793,1284,1066,1202,1104
"Scap_DM21G11_00307",909,1095,1208,1497,1159,1798,1599,1740,1573
"Scap_DM21G11_00308",1732,1093,1080,14463,11202,15348,12082,11766,9892
"Scap_DM21G11_00309",4371,5510,5909,32450,24203,41472,34151,33074,30553
"Scap_DM21G11_00310",11211,12116,13380,17145,12676,19535,16713,17500,16096
"Scap_DM21G11_00311",54,65,63,41,28,44,17,24,33
"Scap_DM21G11_00312",30854,34272,51230,54071,45545,66617,77515,86562,78539
"Scap_DM21G11_00313",3651,3620,4547,2069,1589,2511,1935,1924,1668
"Scap_DM21G11_00314",6315,6010,6746,1181,889,1260,602,551,532
"Scap_DM21G11_00315",1858,1585,1779,1846,1108,1712,1339,1178,1047
"Scap_DM21G11_00316",14752,8833,7391,42032,21480,34334,34650,32392,31588
"Scap_DM21G11_00317",278,340,307,318,229,409,396,354,451
"Scap_DM21G11_00318",2877,2685,2763,1281,780,941,686,604,406
"Scap_DM21G11_00319",30216,29360,30483,14691,11858,17136,13357,13778,11089
"Scap_DM21G11_00320",49405,47274,48842,21076,17111,27169,19226,21787,19708
"Scap_DM21G11_00321",2430,2476,3498,2442,1917,2873,1972,1896,1944
"Scap_DM21G11_00322",6861,7491,8902,5197,4585,6316,4230,4691,4085
"Scap_DM21G11_00323",70673,45222,47336,430496,295920,444572,317866,346232,337165
"Scap_DM21G11_00324",732,943,1154,987,648,1055,1054,977,1020
"Scap_DM21G11_00325",1679,1817,1975,2041,1390,2137,1875,1803,1782
"Scap_DM21G11_00326",2932,3429,3618,3759,2778,4697,3858,3455,3540
"Scap_DM21G11_00327",1625,1839,1866,1810,1341,1909,1889,1848,1742
"Scap_DM21G11_00328",3169,3078,3127,8389,7058,10552,10705,10956,10258
"Scap_DM21G11_00329",497,583,726,39509,28018,42536,26045,21117,15732
"Scap_DM21G11_00330",7853,7010,6421,46738,28137,48633,32845,24620,20423
"Scap_DM21G11_00331",5844,5035,4309,48911,29762,50639,35489,25831,20440
"Scap_DM21G11_00332",3231,2956,2864,35143,22062,39188,25838,19886,15111
"Scap_DM21G11_00333",1731,1668,1585,19850,12885,22426,16450,12449,9685
"Scap_DM21G11_00334",475,525,472,8374,4852,8665,5931,4074,3148
"Scap_DM21G11_00335",420,407,325,30171,17454,33660,20836,14692,11479
"Scap_DM21G11_00336",270,247,276,19164,11776,23404,14288,11021,8713
"Scap_DM21G11_00337",661,628,666,11302,7599,12278,8664,7711,7285
"Scap_DM21G11_00338",1249,1979,2534,3494,2889,4663,3120,2798,2567
"Scap_DM21G11_00339",111,57,71,319,206,244,293,276,222
"Scap_DM21G11_00340",81872,86343,101745,197152,158008,251306,106341,127218,117169
"Scap_DM21G11_00341",18305,17980,19916,37890,28840,47031,17293,19507,17714
"Scap_DM21G11_00342",12615,12218,14991,29592,20863,35099,14817,15430,14445
"Scap_DM21G11_00343",5624,7869,10697,11383,10608,14942,38710,36153,32617
"Scap_DM21G11_00344",5384,6949,6920,6520,4595,7189,5688,4716,4629
"Scap_DM21G11_00345",8748,10208,11106,31306,20318,32355,24968,19063,17409
"Scap_DM21G11_00346",9140,10314,11214,28826,20029,31939,33307,25844,21803
"Scap_DM21G11_00347",5836,4474,4540,9018,6024,9720,5953,5969,5439
"Scap_DM21G11_00348",8767,7325,6513,10377,6469,12098,8292,7268,7814
"Scap_DM21G11_00349",2393,2403,2490,2682,1805,3001,1843,1897,1746
"Scap_DM21G11_00350",5592,6029,6385,6775,4692,7670,5279,5662,5678
"Scap_DM21G11_00351",9311,10619,12341,14891,13004,20605,16898,18597,17806
"Scap_DM21G11_00352",26908,27501,30343,52070,35486,58448,43335,39260,40229
"Scap_DM21G11_00353",4375,4374,4563,38367,22556,41001,28818,22152,20245
"Scap_DM21G11_00354",10508,10321,10765,26990,16705,29531,21305,18421,16650
"Scap_DM21G11_00355",205216,215879,324881,305399,223045,361353,268218,270856,245789
"Scap_DM21G11_00356",2162,1963,1996,1795,1312,1901,1922,1801,1469
"Scap_DM21G11_00357",757,970,1071,683,462,753,618,560,484
"Scap_DM21G11_00358",1620,1879,1885,1292,796,1374,1073,927,767
"Scap_DM21G11_00359",466461,428355,460182,426575,339002,565142,347052,411314,399781
"Scap_DM21G11_00360",25311,14549,14519,39795,21623,32236,44207,44627,31926
"Scap_DM21G11_00361",921,837,823,707,499,767,446,424,321
"Scap_DM21G11_00362",13094,14007,14560,13685,10827,16836,14102,15188,14656
