ID,category,SCNIH004,SCNIH009,SCNIH016,NIHLM087,SENIH040,SENIH047,SHNIH025,SHNIH027,SHNIH030
S3072,species_restricted_core,2,1,2,0,0,0,0,0,0
S3073,species_restricted_core,2,1,2,0,0,0,0,0,0
S3074,accessory,0,0,0,0,0,0,0,0,2
S3075,species_restricted_core,3,1,1,0,0,0,0,0,0
S3083,accessory,0,0,0,0,0,0,2,0,2
Sc0000,accessory,0,2,1,0,0,0,0,0,0
Sc0001,accessory,0,2,0,0,0,0,0,0,0
Sc0002,species_restricted_core,1,2,1,0,0,0,0,0,0
Sc0003,species_restricted_core,3,1,1,0,0,0,0,0,0
Sc0015,species_restricted_core,1,1,2,0,0,0,0,0,0
Sc0025,species_restricted_core,2,1,2,0,0,0,0,0,0
Sc0028,species_restricted_core,3,1,3,0,0,0,0,0,0
Sc0035,accessory,0,2,1,0,0,0,0,0,0
Sc0036,species_restricted_core,3,2,1,0,0,0,0,0,0
Sc0041,species_restricted_core,3,1,1,0,0,0,0,0,0
Sc0045,accessory,3,0,0,0,0,0,0,0,0
Sc0046,species_restricted_core,1,1,2,0,0,0,0,0,0
Sc0048,accessory,0,3,0,0,0,0,0,0,0
Sc0050,species_restricted_core,2,2,2,0,0,0,0,0,0
Sc0051,species_restricted_core,2,2,1,0,0,0,0,0,0
Sc0061,species_restricted_core,3,1,1,0,0,0,0,0,0
Sc0065,accessory,0,3,0,0,0,0,0,0,0
Sc0067,species_restricted_core,3,3,3,0,0,0,0,0,0
Sc0068,species_restricted_core,2,1,2,0,0,0,0,0,0
Sc0069,species_restricted_core,3,1,1,0,0,0,0,0,0
Sc0071,species_restricted_core,2,1,2,0,0,0,0,0,0
Sc0080,species_restricted_core,3,3,3,0,0,0,0,0,0
Sc0081,species_restricted_core,3,1,3,0,0,0,0,0,0
Sc0084,accessory,0,0,3,0,0,0,0,0,0
Sc0090,species_restricted_core,2,2,2,0,0,0,0,0,0
Sc0094,species_restricted_core,1,1,2,0,0,0,0,0,0
Sc0104,accessory,2,0,0,0,0,0,0,0,0
Sc0109,species_restricted_core,3,1,1,0,0,0,0,0,0
Sc0111,species_restricted_core,1,2,1,0,0,0,0,0,0
Sc0117,species_restricted_core,1,2,2,0,0,0,0,0,0
Sc0121,accessory,0,0,3,0,0,0,0,0,0
Sc0132,species_restricted_core,1,1,2,0,0,0,0,0,0
Sc0134,species_restricted_core,1,1,2,0,0,0,0,0,0
Sc0138,accessory,0,2,0,0,0,0,0,0,0
Sc0142,species_restricted_core,1,1,2,0,0,0,0,0,0
Sc0149,accessory,3,0,1,0,0,0,0,0,0
Sc0155,species_restricted_core,2,1,2,0,0,0,0,0,0
Sc0156,species_restricted_core,3,1,1,0,0,0,0,0,0
Sc0157,species_restricted_core,2,1,1,0,0,0,0,0,0
Sc0159,species_restricted_core,2,2,2,0,0,0,0,0,0
Sc0162,species_restricted_core,2,1,2,0,0,0,0,0,0
Sc0178,species_restricted_core,2,1,1,0,0,0,0,0,0
Sc0187,species_restricted_core,2,1,3,0,0,0,0,0,0
Sc0192,species_restricted_core,1,2,1,0,0,0,0,0,0
Sc0206,species_restricted_core,1,1,2,0,0,0,0,0,0
Sc0214,accessory,1,3,0,0,0,0,0,0,0
Sc0217,species_restricted_core,3,3,1,0,0,0,0,0,0
Sc0218,accessory,2,0,0,0,0,0,0,0,0
Sc0230,species_restricted_core,1,1,3,0,0,0,0,0,0
Sc0239,species_restricted_core,2,3,3,0,0,0,0,0,0
Sc0264,species_restricted_core,2,1,2,0,0,0,0,0,0
Sc0267,species_restricted_core,3,1,1,0,0,0,0,0,0
Sc0272,species_restricted_core,3,1,3,0,0,0,0,0,0
Sc0275,accessory,0,2,0,0,0,0,0,0,0
Sc0283,accessory,0,2,0,0,0,0,0,0,0
Sc0284,species_restricted_core,2,2,2,0,0,0,0,0,0
Sc0285,species_restricted_core,2,2,2,0,0,0,0,0,0
Sc0286,species_restricted_core,1,2,1,0,0,0,0,0,0
Sc0288,accessory,2,0,0,0,0,0,0,0,0
Sc0296,species_restricted_core,1,1,3,0,0,0,0,0,0
Sc0297,species_restricted_core,1,1,2,0,0,0,0,0,0
Sc0301,accessory,0,2,0,0,0,0,0,0,0
Sc0302,accessory,0,3,0,0,0,0,0,0,0
Sc0313,accessory,1,3,0,0,0,0,0,0,0
Sc0317,species_restricted_core,1,3,3,0,0,0,0,0,0
Sc0318,species_restricted_core,1,2,1,0,0,0,0,0,0
Sc0330,species_restricted_core,2,1,1,0,0,0,0,0,0
Sc0337,species_restricted_core,2,2,2,0,0,0,0,0,0
Sc0338,species_restricted_core,3,1,1,0,0,0,0,0,0
Sc0339,species_restricted_core,1,2,2,0,0,0,0,0,0
Sc0347,species_restricted_core,3,1,3,0,0,0,0,0,0
Sc0350,accessory,0,2,1,0,0,0,0,0,0
Sc0353,species_restricted_core,2,1,1,0,0,0,0,0,0
Sc0357,accessory,0,2,0,0,0,0,0,0,0
Sc0365,accessory,3,0,0,0,0,0,0,0,0
Sc0373,accessory,2,0,0,0,0,0,0,0,0
Sc0375,species_restricted_core,3,1,3,0,0,0,0,0,0
Sc0376,species_restricted_core,2,1,1,0,0,0,0,0,0
Sc0379,species_restricted_core,1,1,2,0,0,0,0,0,0
Sc0380,species_restricted_core,2,2,2,0,0,0,0,0,0
Sc0381,species_restricted_core,2,2,2,0,0,0,0,0,0
Sc0384,species_restricted_core,2,2,2,0,0,0,0,0,0
Sc0389,species_restricted_core,2,1,2,0,0,0,0,0,0
Sc0393,species_restricted_core,1,3,3,0,0,0,0,0,0
Sc0395,accessory,0,3,0,0,0,0,0,0,0
Sc0399,species_restricted_core,1,2,2,0,0,0,0,0,0
Sc0414,species_restricted_core,3,1,1,0,0,0,0,0,0
Sc0417,species_restricted_core,1,1,3,0,0,0,0,0,0
Sc0419,species_restricted_core,3,2,2,0,0,0,0,0,0
Sc0425,species_restricted_core,2,2,2,0,0,0,0,0,0
Sc0426,accessory,0,3,0,0,0,0,0,0,0
Sc0427,accessory,0,0,3,0,0,0,0,0,0
Sc0432,species_restricted_core,2,2,2,0,0,0,0,0,0
Sc0441,species_restricted_core,2,2,2,0,0,0,0,0,0
Sc0459,accessory,2,0,0,0,0,0,0,0,0
Sc0463,species_restricted_core,1,1,2,0,0,0,0,0,0
Sc0466,species_restricted_core,1,3,2,0,0,0,0,0,0
Sc0472,species_restricted_core,1,3,1,0,0,0,0,0,0
Sc0473,species_restricted_core,2,2,2,0,0,0,0,0,0
Sc0479,species_restricted_core,2,2,2,0,0,0,0,0,0
Sc0488,species_restricted_core,2,1,1,0,0,0,0,0,0
Sc0489,species_restricted_core,1,1,2,0,0,0,0,0,0
Sc0490,accessory,0,0,3,0,0,0,0,0,0
Sc0495,species_restricted_core,1,2,1,0,0,0,0,0,0
Sc0498,accessory,0,2,0,0,0,0,0,0,0
Sc0501,species_restricted_core,3,1,3,0,0,0,0,0,0
Sc0504,species_restricted_core,2,2,2,0,0,0,0,0,0
Sc0511,species_restricted_core,1,1,2,0,0,0,0,0,0
Sc0513,species_restricted_core,1,1,2,0,0,0,0,0,0
Sc0516,species_restricted_core,2,1,2,0,0,0,0,0,0
Sc0519,species_restricted_core,2,1,1,0,0,0,0,0,0
Sc0523,accessory,0,3,1,0,0,0,0,0,0
Sc0527,accessory,0,2,0,0,0,0,0,0,0
Sc0531,species_restricted_core,1,2,2,0,0,0,0,0,0
Sc0532,species_restricted_core,3,1,1,0,0,0,0,0,0
Sc0535,species_restricted_core,2,2,2,0,0,0,0,0,0
Sc0536,species_restricted_core,1,3,3,0,0,0,0,0,0
Sc0542,species_restricted_core,3,1,3,0,0,0,0,0,0
Sc0543,species_restricted_core,2,1,2,0,0,0,0,0,0
Sc0545,accessory,0,3,0,0,0,0,0,0,0
Sc0549,accessory,2,0,0,0,0,0,0,0,0
Sc0550,species_restricted_core,1,2,1,0,0,0,0,0,0
Sc0551,species_restricted_core,2,1,2,0,0,0,0,0,0
Sc0557,species_restricted_core,1,2,1,0,0,0,0,0,0
Sc0560,species_restricted_core,1,2,2,0,0,0,0,0,0
Sc0561,accessory,0,2,0,0,0,0,0,0,0
Sc0562,species_restricted_core,2,1,1,0,0,0,0,0,0
Sc0574,species_restricted_core,2,1,1,0,0,0,0,0,0
Sc0581,species_restricted_core,1,1,2,0,0,0,0,0,0
Sc0582,species_restricted_core,2,2,2,0,0,0,0,0,0
Sc0585,accessory,0,2,0,0,0,0,0,0,0
Sc0587,species_restricted_core,2,2,2,0,0,0,0,0,0
Se0008,accessory,0,0,0,0,0,2,0,0,0
Se0019,accessory,0,0,0,2,0,2,0,0,0
Se0024,accessory,0,0,0,0,0,2,0,0,0
Se0030,accessory,0,0,0,0,3,0,0,0,0
Se0041,accessory,0,0,0,0,3,3,0,0,0
Se0058,accessory,0,0,0,1,3,1,0,0,0
Se0059,accessory,0,0,0,3,3,3,0,0,0
Se0071,accessory,0,0,0,2,0,0,0,0,0
Se0076,accessory,0,0,0,0,2,0,0,0,0
Se0087,accessory,0,0,0,0,2,0,0,0,0
Se0141,accessory,0,0,0,3,0,0,0,0,0
Se0145,accessory,0,0,0,1,1,2,0,0,0
Se0154,accessory,0,0,0,2,0,0,0,0,0
Se0164,accessory,0,0,0,0,2,0,0,0,0
Se0176,accessory,0,0,0,2,0,1,0,0,0
Se0182,accessory,0,0,0,3,1,0,0,0,0
Se0188,accessory,0,0,0,0,0,3,0,0,0
Se0190,accessory,0,0,0,2,2,0,0,0,0
Se0200,accessory,0,0,0,0,1,2,0,0,0
Se0208,accessory,0,0,0,3,0,0,0,0,0
Se0211,species_restricted_core,0,0,0,2,2,2,0,0,0
Se0222,accessory,0,0,0,0,3,2,0,0,0
Se0228,accessory,0,0,0,0,0,2,0,0,0
Se0256,accessory,0,0,0,3,1,0,0,0,0
Se0278,species_restricted_core,0,0,0,3,3,1,0,0,0
Se0284,accessory,0,0,0,0,0,3,0,0,0
Se0286,accessory,0,0,0,0,0,3,0,0,0
Se0315,species_restricted_core,0,0,0,1,1,2,0,0,0
Se0319,species_restricted_core,0,0,0,1,2,1,0,0,0
Se0325,accessory,0,0,0,0,3,0,0,0,0
Se0334,species_restricted_core,0,0,0,3,3,1,0,0,0
Se0349,accessory,0,0,0,3,0,0,0,0,0
Se0355,accessory,0,0,0,0,2,0,0,0,0
Se0363,accessory,0,0,0,0,0,2,0,0,0
Se0368,accessory,0,0,0,0,3,0,0,0,0
Se0377,accessory,0,0,0,0,3,0,0,0,0
Se0378,species_restricted_core,0,0,0,2,1,1,0,0,0
Se0391,accessory,0,0,0,1,3,2,0,0,0
Se0396,accessory,0,0,0,0,0,3,0,0,0
Se0397,accessory,0,0,0,3,1,0,0,0,0
Se0404,accessory,0,0,0,0,0,2,0,0,0
Se0414,species_restricted_core,0,0,0,3,1,1,0,0,0
Se0420,accessory,0,0,0,2,0,0,0,0,0
Se0428,accessory,0,0,0,0,3,0,0,0,0
Se0448,accessory,0,0,0,0,0,3,0,0,0
Se0449,species_restricted_core,0,0,0,2,2,2,0,0,0
Se0452,species_restricted_core,0,0,0,2,1,1,0,0,0
Se0459,accessory,0,0,0,0,3,0,0,0,0
Se0468,accessory,0,0,0,0,0,3,0,0,0
Se0472,species_restricted_core,0,0,0,2,2,2,0,0,0
Se0481,accessory,0,0,0,0,0,2,0,0,0
Se0483,species_restricted_core,0,0,0,3,1,1,0,0,0
Se0515,accessory,0,0,0,0,0,3,0,0,0
Se0518,accessory,0,0,0,3,0,0,0,0,0
Se0520,species_restricted_core,0,0,0,2,2,2,0,0,0
Se0526,accessory,0,0,0,0,2,0,0,0,0
Se0532,accessory,0,0,0,3,1,0,0,0,0
Se0538,species_restricted_core,0,0,0,2,2,1,0,0,0
Se0561,accessory,0,0,0,3,1,0,0,0,0
Se0562,accessory,0,0,0,0,0,3,0,0,0
Se0567,accessory,0,0,0,0,3,0,0,0,0
Se0574,accessory,0,0,0,0,0,2,0,0,0
Se0591,accessory,0,0,0,1,2,1,0,0,0
Se0597,accessory,0,0,0,3,0,0,0,0,0
Se0609,species_restricted_core,0,0,0,2,1,1,0,0,0
Se0614,species_restricted_core,0,0,0,3,1,3,0,0,0
Se0630,species_restricted_core,0,0,0,3,1,3,0,0,0
Se0659,accessory,0,0,0,0,0,2,0,0,0
Se0666,accessory,0,0,0,0,0,3,0,0,0
Se0676,accessory,0,0,0,0,0,3,0,0,0
Se0689,accessory,0,0,0,0,0,2,0,0,0
Se0693,accessory,0,0,0,3,1,3,0,0,0
Se0701,accessory,0,0,0,0,0,2,0,0,0
Se0705,accessory,0,0,0,2,0,0,0,0,0
Se0735,accessory,0,0,0,0,3,0,0,0,0
Se0750,accessory,0,0,0,0,0,2,0,0,0
Se0756,accessory,0,0,0,1,2,2,0,0,0
Se0765,accessory,0,0,0,3,1,0,0,0,0
Se0770,accessory,0,0,0,3,3,1,0,0,0
Se0795,species_restricted_core,0,0,0,2,1,1,0,0,0
Se0818,species_restricted_core,0,0,0,2,1,1,0,0,0
Se0826,accessory,0,0,0,0,0,2,0,0,0
Se0840,species_restricted_core,0,0,0,3,1,1,0,0,0
Se0847,accessory,0,0,0,0,0,2,0,0,0
Se0875,accessory,0,0,0,0,0,2,0,0,0
Se0881,species_restricted_core,0,0,0,1,1,3,0,0,0
Se0895,accessory,0,0,0,0,3,0,0,0,0
Se0897,accessory,0,0,0,3,0,0,0,0,0
Se0936,accessory,0,0,0,2,0,2,0,0,0
Se0938,accessory,0,0,0,0,2,0,0,0,0
Se0958,species_restricted_core,0,0,0,1,1,2,0,0,0
Se0959,species_restricted_core,0,0,0,2,2,2,0,0,0
Se0964,accessory,0,0,0,2,2,0,0,0,0
Se0967,accessory,0,0,0,2,0,0,0,0,0
Se0970,accessory,0,0,0,3,0,0,0,0,0
Se0974,accessory,0,0,0,0,0,3,0,0,0
Se0976,accessory,0,0,0,0,0,2,0,0,0
Se0987,accessory,0,0,0,2,1,0,0,0,0
Se0989,accessory,0,0,0,0,3,0,0,0,0
Se0995,accessory,0,0,0,0,0,3,0,0,0
Se1004,accessory,0,0,0,0,2,0,0,0,0
Se1011,species_restricted_core,0,0,0,2,1,1,0,0,0
Se1039,accessory,0,0,0,3,3,1,0,0,0
Se1064,species_restricted_core,0,0,0,2,2,2,0,0,0
Se1097,accessory,0,0,0,0,1,3,0,0,0
Se1107,species_restricted_core,0,0,0,2,2,2,0,0,0
Se1108,accessory,0,0,0,0,0,2,0,0,0
Se1113,accessory,0,0,0,2,1,0,0,0,0
Se1115,accessory,0,0,0,3,0,0,0,0,0
Se1116,accessory,0,0,0,0,0,2,0,0,0
Se1121,accessory,0,0,0,3,3,0,0,0,0
Se1126,accessory,0,0,0,2,0,0,0,0,0
Se1138,accessory,0,0,0,0,0,3,0,0,0
Se1159,accessory,0,0,0,0,0,2,0,0,0
Se1165,accessory,0,0,0,0,0,2,0,0,0
Se1175,accessory,0,0,0,0,0,3,0,0,0
Se1177,accessory,0,0,0,0,1,2,0,0,0
Se1184,species_restricted_core,0,0,0,2,1,1,0,0,0
Se1186,accessory,0,0,0,0,1,2,0,0,0
Se1211,accessory,0,0,0,0,0,3,0,0,0
Se1212,accessory,0,0,0,0,0,3,0,0,0
Se1220,accessory,0,0,0,0,3,0,0,0,0
Se1231,accessory,0,0,0,2,1,2,0,0,0
Se1260,accessory,0,0,0,0,0,3,0,0,0
Se1267,accessory,0,0,0,0,0,3,0,0,0
Se1300,accessory,0,0,0,2,0,0,0,0,0
Se1307,accessory,0,0,0,3,0,0,0,0,0
Se1308,species_restricted_core,0,0,0,2,2,2,0,0,0
Se1309,accessory,0,0,0,3,1,3,0,0,0
Se1310,accessory,0,0,0,0,3,0,0,0,0
Se1312,accessory,0,0,0,0,0,3,0,0,0
Se1315,species_restricted_core,0,0,0,3,3,3,0,0,0
Se1319,species_restricted_core,0,0,0,2,2,2,0,0,0
Se1322,accessory,0,0,0,3,0,0,0,0,0
Se1329,accessory,0,0,0,2,1,1,0,0,0
Se1366,accessory,0,0,0,2,0,0,0,0,0
Se1371,species_restricted_core,0,0,0,2,1,1,0,0,0
Se1377,accessory,0,0,0,2,0,0,0,0,0
Se1388,accessory,0,0,0,1,2,0,0,0,0
Se1409,accessory,0,0,0,3,0,0,0,0,0
Se1413,species_restricted_core,0,0,0,1,1,2,0,0,0
Se1417,accessory,0,0,0,3,0,0,0,0,0
Se1434,accessory,0,0,0,0,0,2,0,0,0
Se1446,accessory,0,0,0,0,0,3,0,0,0
Se1466,accessory,0,0,0,0,2,0,0,0,0
Se1474,accessory,0,0,0,3,0,0,0,0,0
Se1476,accessory,0,0,0,0,1,2,0,0,0
Se1478,accessory,0,0,0,0,0,2,0,0,0
Se1487,accessory,0,0,0,0,2,0,0,0,0
Se1496,accessory,0,0,0,0,1,2,0,0,0
Se1511,species_restricted_core,0,0,0,2,1,2,0,0,0
Se1542,species_restricted_core,0,0,0,2,2,1,0,0,0
Se1545,accessory,0,0,0,2,2,0,0,0,0
Se1547,accessory,0,0,0,3,0,1,0,0,0
Se1562,accessory,0,0,0,0,3,0,0,0,0
Se1582,accessory,0,0,0,0,0,2,0,0,0
Se1593,accessory,0,0,0,2,0,0,0,0,0
Se1596,accessory,0,0,0,2,2,2,0,0,0
Se1609,species_restricted_core,0,0,0,1,1,2,0,0,0
Se1623,accessory,0,0,0,1,2,0,0,0,0
Se1625,accessory,0,0,0,2,0,0,0,0,0
Se1633,accessory,0,0,0,0,3,0,0,0,0
Se1644,accessory,0,0,0,0,0,2,0,0,0
Se1663,accessory,0,0,0,3,0,0,0,0,0
Se1667,species_restricted_core,0,0,0,2,1,2,0,0,0
Se1675,accessory,0,0,0,0,2,0,0,0,0
Se1676,accessory,0,0,0,1,2,0,0,0,0
Sh0000,accessory,0,0,0,0,0,0,0,0,2
Sh0015,accessory,0,0,0,0,0,0,0,0,2
Sh0045,accessory,0,0,0,0,0,0,2,0,0
Sh0070,accessory,0,0,0,0,0,0,3,0,1
Sh0086,accessory,0,0,0,0,0,0,0,0,3
Sh0105,species_restricted_core,0,0,0,0,0,0,2,1,2
Sh0106,accessory,0,0,0,0,0,0,2,0,0
Sh0115,species_restricted_core,0,0,0,0,0,0,2,1,2
Sh0118,accessory,0,0,0,0,0,0,0,1,2
Sh0144,species_restricted_core,0,0,0,0,0,0,2,2,2
Sh0146,species_restricted_core,0,0,0,0,0,0,1,1,2
Sh0182,accessory,0,0,0,0,0,0,0,2,0
Sh0194,accessory,0,0,0,0,0,0,2,0,0
Sh0210,species_restricted_core,0,0,0,0,0,0,1,1,2
Sh0234,accessory,0,0,0,0,0,0,2,0,0
Sh0238,accessory,0,0,0,0,0,0,2,0,1
Sh0240,accessory,0,0,0,0,0,0,0,0,3
Sh0250,accessory,0,0,0,0,0,0,0,0,2
Sh0273,species_restricted_core,0,0,0,0,0,0,2,1,1
Sh0294,species_restricted_core,0,0,0,0,0,0,3,1,1
Sh0310,species_restricted_core,0,0,0,0,0,0,2,1,2
Sh0317,species_restricted_core,0,0,0,0,0,0,3,1,3
Sh0324,species_restricted_core,0,0,0,0,0,0,1,1,2
Sh0343,species_restricted_core,0,0,0,0,0,0,1,1,2
Sh0345,accessory,0,0,0,0,0,0,2,0,0
Sh0364,species_restricted_core,0,0,0,0,0,0,2,2,1
Sh0403,accessory,0,0,0,0,0,0,2,0,0
Sh0445,accessory,0,0,0,0,0,0,3,1,1
Sh0451,accessory,0,0,0,0,0,0,0,0,2
Sh0460,species_restricted_core,0,0,0,0,0,0,1,1,3
Sh0494,accessory,0,0,0,0,0,0,0,0,2
Sh0498,species_restricted_core,0,0,0,0,0,0,2,1,1
Sh0548,accessory,0,0,0,0,0,0,2,0,0
Sh0559,species_restricted_core,0,0,0,0,0,0,2,2,1
Sh0567,accessory,0,0,0,0,0,0,2,0,0
Sh0577,accessory,0,0,0,0,0,0,1,3,1
Sh0606,accessory,0,0,0,0,0,0,2,0,0
Sh0612,accessory,0,0,0,0,0,0,0,0,2
Sh0613,accessory,0,0,0,0,0,0,0,0,2
Sh0634,species_restricted_core,0,0,0,0,0,0,1,1,3
Sh0637,accessory,0,0,0,0,0,0,1,1,3
Sh0656,species_restricted_core,0,0,0,0,0,0,2,1,2
Sh0658,accessory,0,0,0,0,0,0,0,0,2
Sh0677,species_restricted_core,0,0,0,0,0,0,1,1,2
Sh0679,species_restricted_core,0,0,0,0,0,0,2,1,2
Sh0691,species_restricted_core,0,0,0,0,0,0,3,1,1
Sh0702,accessory,0,0,0,0,0,0,2,0,0
Sh0731,accessory,0,0,0,0,0,0,3,0,1
Sh0751,accessory,0,0,0,0,0,0,3,0,0
Sh0758,accessory,0,0,0,0,0,0,3,0,1
Sh0782,accessory,0,0,0,0,0,0,2,1,1
Sh0785,species_restricted_core,0,0,0,0,0,0,1,1,3
Sh0808,accessory,0,0,0,0,0,0,0,0,2
Sh0817,accessory,0,0,0,0,0,0,3,0,1
Sh0824,species_restricted_core,0,0,0,0,0,0,2,1,1
Sh0826,accessory,0,0,0,0,0,0,0,1,3
Sh0827,species_restricted_core,0,0,0,0,0,0,1,1,2
Sh0836,accessory,0,0,0,0,0,0,2,0,2
Sh0844,species_restricted_core,0,0,0,0,0,0,1,1,3
Sh0859,species_restricted_core,0,0,0,0,0,0,1,1,3
Sh0861,accessory,0,0,0,0,0,0,0,0,3
Sh0864,accessory,0,0,0,0,0,0,1,1,3
Sh0873,accessory,0,0,0,0,0,0,3,0,0
Sh0877,accessory,0,0,0,0,0,0,2,1,1
Sh0883,accessory,0,0,0,0,0,0,1,1,3
Sh0893,accessory,0,0,0,0,0,0,3,0,0
Sh0895,accessory,0,0,0,0,0,0,0,2,0
Sh0941,accessory,0,0,0,0,0,0,3,0,1
Sh0945,accessory,0,0,0,0,0,0,3,1,0
Sh0952,accessory,0,0,0,0,0,0,3,0,0
Sh0956,accessory,0,0,0,0,0,0,0,1,3
Sh0985,accessory,0,0,0,0,0,0,0,2,0
Sh0989,accessory,0,0,0,0,0,0,2,0,0
Sh0996,accessory,0,0,0,0,0,0,0,3,0
Sh1005,accessory,0,0,0,0,0,0,2,0,0
Sh1026,accessory,0,0,0,0,0,0,2,0,0
Sh1037,species_restricted_core,0,0,0,0,0,0,1,3,1
Sh1049,accessory,0,0,0,0,0,0,2,1,1
Sh1052,accessory,0,0,0,0,0,0,0,2,0
Sh1079,accessory,0,0,0,0,0,0,0,0,2
Sh1086,accessory,0,0,0,0,0,0,0,0,2
Sh1105,species_restricted_core,0,0,0,0,0,0,2,1,2
Sh1107,accessory,0,0,0,0,0,0,0,0,2
Sh1110,accessory,0,0,0,0,0,0,0,1,2
Sh1114,accessory,0,0,0,0,0,0,2,2,2
Sh1121,accessory,0,0,0,0,0,0,0,0,3
Sh1123,accessory,0,0,0,0,0,0,2,0,1
Sh1134,species_restricted_core,0,0,0,0,0,0,2,2,2
Sh1156,accessory,0,0,0,0,0,0,0,0,2
Sh1183,species_restricted_core,0,0,0,0,0,0,2,2,2
Sh1199,accessory,0,0,0,0,0,0,0,0,2
Sh1203,accessory,0,0,0,0,0,0,0,0,2
Sh1213,species_restricted_core,0,0,0,0,0,0,3,1,1
Sh1218,accessory,0,0,0,0,0,0,2,0,0
Sh1241,accessory,0,0,0,0,0,0,2,0,0
Sh1249,accessory,0,0,0,0,0,0,0,0,2
Sh1254,accessory,0,0,0,0,0,0,2,2,2
Sh1282,accessory,0,0,0,0,0,0,2,0,0
Sh1285,species_restricted_core,0,0,0,0,0,0,1,1,3
Sh1293,accessory,0,0,0,0,0,0,3,0,1
Sh1304,accessory,0,0,0,0,0,0,0,0,2
Sh1329,accessory,0,0,0,0,0,0,1,1,3
Sh1389,accessory,0,0,0,0,0,0,0,0,2
Sh1398,accessory,0,0,0,0,0,0,3,0,1
Sh1438,accessory,0,0,0,0,0,0,2,0,0
Sh1442,accessory,0,0,0,0,0,0,3,0,0
Sh1445,accessory,0,0,0,0,0,0,0,0,2
Sh1456,accessory,0,0,0,0,0,0,0,0,2
Sh1460,species_restricted_core,0,0,0,0,0,0,2,2,2
Sh1486,species_restricted_core,0,0,0,0,0,0,2,2,1
Sh1499,accessory,0,0,0,0,0,0,0,0,2
Sh1509,accessory,0,0,0,0,0,0,0,0,2
Sh1512,accessory,0,0,0,0,0,0,0,2,0
Sh1513,accessory,0,0,0,0,0,0,0,0,2
Sh1516,accessory,0,0,0,0,0,0,0,0,2
Sh1524,accessory,0,0,0,0,0,0,1,1,2
Sh1535,accessory,0,0,0,0,0,0,0,0,3
Sh1565,accessory,0,0,0,0,0,0,0,0,3
Sh1574,species_restricted_core,0,0,0,0,0,0,1,1,2
Sh1575,accessory,0,0,0,0,0,0,0,0,2
Sh1596,accessory,0,0,0,0,0,0,0,1,3
Sh1600,accessory,0,0,0,0,0,0,2,0,0
Sh1606,species_restricted_core,0,0,0,0,0,0,3,1,1
Sh1607,accessory,0,0,0,0,0,0,0,0,2
Sh1612,accessory,0,0,0,0,0,0,3,0,1
Sh1613,species_restricted_core,0,0,0,0,0,0,3,1,1
Sh1623,accessory,0,0,0,0,0,0,3,0,0
Sh1634,accessory,0,0,0,0,0,0,0,0,2
Sh1647,accessory,0,0,0,0,0,0,1,1,2
Sh1650,accessory,0,0,0,0,0,0,0,0,2
Sh1667,accessory,0,0,0,0,0,0,2,2,2
Sh1678,accessory,0,0,0,0,0,0,0,0,2
Sh1709,accessory,0,0,0,0,0,0,1,0,3
Sh1714,accessory,0,0,0,0,0,0,0,0,3
Sh1731,accessory,0,0,0,0,0,0,0,0,2
Sh1745,accessory,0,0,0,0,0,0,1,1,3
Sh1779,accessory,0,0,0,0,0,0,0,0,2
Sh1808,accessory,0,0,0,0,0,0,0,0,2
Sh1820,accessory,0,0,0,0,0,0,0,0,3
Sh1824,accessory,0,0,0,0,0,0,0,0,2
Sh1836,accessory,0,0,0,0,0,0,0,1,2
Sh1850,accessory,0,0,0,0,0,0,0,0,2
Sh1851,accessory,0,0,0,0,0,0,3,0,1
Sh1865,species_restricted_core,0,0,0,0,0,0,1,1,2
Sh1903,accessory,0,0,0,0,0,0,1,0,3
Sh1930,accessory,0,0,0,0,0,0,0,0,3
Sh1947,accessory,0,0,0,0,0,0,0,1,2
Sh1990,accessory,0,0,0,0,0,0,0,0,2
Sh1992,accessory,0,0,0,0,0,0,3,0,1
Sh2033,species_restricted_core,0,0,0,0,0,0,2,1,1
Sh2080,accessory,0,0,0,0,0,0,2,0,0
Sh2088,accessory,0,0,0,0,0,0,3,0,0
Sh2127,species_restricted_core,0,0,0,0,0,0,1,1,3
Sh2128,accessory,0,0,0,0,0,0,0,0,2
Sh2174,accessory,0,0,0,0,0,0,3,0,0
Sh2187,accessory,0,0,0,0,0,0,0,0,2
Sh2245,accessory,0,0,0,0,0,0,0,0,2
Sh2249,species_restricted_core,0,0,0,0,0,0,2,2,2
Sh2268,species_restricted_core,0,0,0,0,0,0,2,1,2
Sh2281,accessory,0,0,0,0,0,0,2,0,0
Sh2305,accessory,0,0,0,0,0,0,3,0,0
Sh2315,accessory,0,0,0,0,0,0,0,0,2
Sh2332,accessory,0,0,0,0,0,0,2,1,0
